"permaju_urls_link","permaju_urls_date_date","permaju_urls_date_user","permaju_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 10:41 AM","Looiks","hehehe..... PP price announcement coming"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 10:41 AM","Looiks","hehehe....."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 11:21 AM","messi","Huhuhu.....pp price getting lower to make directors cronies or proxies richer"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 3:11 PM","bapak_koko","no shows today...hurmmmm"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 3:24 PM","Joe","This time...not too fast...pull back"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 3:41 PM","hengonghuat88888888","need to wait the pp price fix.. still no news"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 4:04 PM","wendywenn","This share really useless ar........."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 4:24 PM","tpcourt123","walao.......no move at all"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 5:32 PM","Daren6419","Operator normally will push when retailers feeling hopeless. Please sell it. They need more tickets"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 6:40 PM","shorttermtrader","Nobody interested to take up pp shares?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 8:43 PM","5c0160","The game is totally over. slowly down to 0.10"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 9:30 PM","Joe","It is a difficult game the operator playing"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 9:24 AM","kenkoh","of course difficult lah......not easy to earn Permaju money.....very cunning operator...0.16 coming"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 9:29 AM","Joe","Now goreng abit"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 9:38 AM","messi","Huhuhu......looks like u-turn......but don't think so soon"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 9:44 AM","bapak_koko","techincal rebound only.."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 10:26 AM","kenkoh","just some trap....this counter is not so straightforward"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 10:54 AM","shorttermtrader","Huhuhu ,coming qtr result will be very bad due to big loss in shares investment ( meridian and pnepcb) plus operating and administrative expenses. In addition property segment no sale at all ... really no eye see... : ("
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 11:22 AM","messi","Be careful of company using shareholders money to invest in other stocks."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 12:00 PM","maserati04","May i know when PP take action?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 12:02 PM","wendywenn","Useless counter, up 1 but, drop 5bid......"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 3:00 PM","Joe","Ayaa... Want to goreng goreng but don't know when"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 3:02 PM","Joe","This round very slow lah..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 5:12 PM","Looiks","hehehe.....coming"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 11:07 PM","willee2","yes it is coming. coming down to 130-135."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 11:35 PM","Joe","Last round was easy push"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 11:36 PM","wrangler888","I estimate PP to take place either this week or latest, next week. List price should be around RM0.15 to RM0.155."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 20, 2021 11:38 PM","Joe","The Operator will goreng, but don't know when only...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 21, 2021 9:55 AM","messi","Huhuhu.....very quiet today....after slight technical rebound yesterday.....watch today volume for indication"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 21, 2021 11:34 AM","bapak_koko","Goreng will start very soon"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 21, 2021 11:49 AM","whistlebower99",""
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 21, 2021 12:30 PM","tpcourt123","heavy no movement"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 21, 2021 12:53 PM","kenkoh","Most people don't care about how the company use the money. Most people play penny stock not for their fundamental but for their goreng performance. High risk high gain / big loss"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 21, 2021 3:58 PM","whistlebower99",""
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 21, 2021 4:04 PM","whistlebower99","Directors also don't care how they use the company's money. They also play penny stocks for goreng purpose. High risk high loss / No gain at all.
https://www.bursamalaysia.com/market_information/announcements/company...
https://www.bursamalaysia.com/market_information/announcements/company...
https://www.bursamalaysia.com/market_information/announcements/company..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 21, 2021 4:23 PM","Joe","This round maybe not so soon to Goreng...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 21, 2021 4:37 PM","messi","Huhuhu.....u turn could be soon......can start collection"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 21, 2021 5:12 PM","cnnboy","Buy 10-20 lots for small profit no need the hassle to read unless u borrow money to buy shares n hoping to become millionaire overnight..kahkahkah"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 21, 2021 5:56 PM","messi","Huhuhu.......don't expect too much like 50 or 80 cts or LU from a loss making company unless the future QR can show profits. company"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 21, 2021 11:27 PM","BuffetOnWeed","QR will have profit ?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 22, 2021 10:18 AM","Looiks","hehehe...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 22, 2021 1:57 PM","BuffetOnWeed","Any idea about permaju Gloves ?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 22, 2021 3:52 PM","Looiks","hehehe......after PP Mr. Buffet"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 22, 2021 4:00 PM","whistlebower99","Don't trust the Chai family too much. Google the companies they have stake in."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 22, 2021 5:26 PM","OpporturnityHunter","https://www.klsescreener.com/v2/news/view/818927"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 22, 2021 5:27 PM","OpporturnityHunter","read, if not you die you also don't how you die"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 22, 2021 5:32 PM","hengonghuat88888888","Small matter la... Penny stock sure got ppl goreng eh ma... Else market mana can hot.. Alamak"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 22, 2021 6:32 PM","5c0160","Company in trouble under bursa investigation. 0.10 soon"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 22, 2021 6:35 PM","Daren6419","When drop you say rubbish stock. When up you chase in stay condominium you blame the stock. What a funny retailers"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 22, 2021 7:13 PM","cnnboy","All these sour grapes frm DGB. Sudah kena kaw2 . Yes, DGB in the list. I feel sorry to u all"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 22, 2021 7:16 PM","cnnboy","I also waited to buy lower if price drop some more"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 22, 2021 8:13 PM","willee2","im gonna camp here with my popcorns. drama unveiling soon"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 23, 2021 2:05 AM","BuffetOnWeed","https://www.klsescreener.com/v2/news/view/818927/special-report-hidden..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 23, 2021 2:06 AM","BuffetOnWeed","Permaju also on the list now. Gg"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 23, 2021 8:59 AM","messi","Huhuhu.....can smell a rat....trade with caution if price is too high too fast"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 25, 2021 4:03 PM","BuffetOnWeed","Anyone remember about permaju getting into hand sanitizer ? LmAO"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 25, 2021 5:55 PM","shorttermtrader","This permaju anything also can do one , as long as market hot what then it will do it
Hand sanitizer lah, glove lah , property lah . This company is not serious about
What they are doing it just want to sell its shares only to generate more cash.. better beware."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 25, 2021 9:49 PM","messi","Google eddie chai woon chet, chai woon yun, chai kin kong might give you a good indication."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 25, 2021 9:54 PM","Subaru","tomolo got show . 0.19"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 25, 2021 11:01 PM","willee2","tml show? drop to 0.1"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 26, 2021 11:22 AM","Looiks","Hehehe......’handbrake’ On already"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 26, 2021 11:22 AM","Looiks","Hehehe.....nxt step..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 26, 2021 11:33 AM","bapak_koko","when PP Looiks? early next month?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 26, 2021 12:26 PM","Looiks","Hehehe....probably"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 27, 2021 9:38 AM","Joe","Bila mau goreng..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 27, 2021 9:39 AM","James75","Find out mclean 0167"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 27, 2021 9:39 AM","Joe","Munkin pasal legal case"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 27, 2021 9:44 AM","bapak_koko","permaju the next XRP....kikiki"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 27, 2021 9:47 AM","messi","Huhuhu......volume starting to kick in"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 27, 2021 10:53 AM","Looiks","hehehe......"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 27, 2021 12:00 PM","messi","Huhuhu.....pull brake pula...20million 1st hour.....4 million next 2 hours...be careful lo"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 27, 2021 4:26 PM","bapak_koko","175 still no bocor..gud job"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 27, 2021 4:41 PM","Looiks","hehehe.....handbrake is on so the car cannot gostan"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 27, 2021 4:45 PM","Looiks","hehehe....like a tiger hiding its claw"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 28, 2021 11:24 AM","Looiks","hehehe......"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 28, 2021 11:25 AM","Looiks","hehehe.........cnnboy krtef62rmgd3"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 28, 2021 11:32 AM","cnnboy","Wow... really looiks?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=115","Apr 28, 2021 11:33 AM","Looiks","hehehe......yes"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 11:33 AM","cnnboy","Ok ok"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 12:48 PM","Joe","Will there be any Goreng Goreng today.. Becouse 0.175 strong. ?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 12:49 PM","Joe","Why this round operator very slow and careful"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 12:50 PM","Joe","Dont want to push up so fast"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 12:50 PM","Joe","0.17 so many buyers"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 12:51 PM","Joe","We wait for Operator"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 1:02 PM","Tesla","Permaju, through its subsidiary companies, is involved in the trading of motor vehicles, timber plantation, construction, and property development.
=====================================================================
Can u tell me which business is doing good?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 1:24 PM","messi","Loss making company for years. Check klse screener for previous QRs then you will understand. If next QR is good then can consider turning around."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 1:25 PM","messi","This company also related to one of goreng king in bursa. Google eddie chai and family members"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 7:03 PM","hkteoh8888","Annoucement : 50,000,000 placement shares at RM 0.14 per placement share."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 7:27 PM","hengonghuat88888888","Ok. Price fixed. Time to goreng"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 8:43 PM","messi","Wow make the retailers look so silly. Private placement investor already have 25% paper profit. Time to push up for pp investor to make more money. Just see how frequent these directors issuing shares to esos and private placement."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 9:42 PM","alex","can they sell the pp just right after they subscribed it? or they must hold a period where selling is not allowed?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 28, 2021 9:57 PM","Redplanet","Haha why suddenly so quiet for PA ? No volume at all...something big happen....?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 29, 2021 6:51 AM","cnnboy","Promoter also quite. Quick gain hope dashed"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 29, 2021 9:46 AM","whistlebower99",""
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=116","Apr 29, 2021 3:22 PM","whistlebower99","Alert alert alert !!!
Smart move by directors to slowly release the pp shares (50,000,000) at such an attractive price 14cts.
Current market price 17.5cts. Instantly, SELECTED PP investor has paper gain of 3.5cts or 25% !!!
PROPOSED PRIVATE PLACEMENT OF UP TO 182,410,000 NEW ORDINARY SHARES IN THE COMPANY, REPRESENTING 30% OF THE EXISTING TOTAL NUMBER OF ISSUED SHARES OF THE COMPANY, TO INDEPENDENT THIRD-PARTY INVESTOR(S) TO BE IDENTIFIED LATER AND AT AN ISSUE PRICE TO BE DETERMINED LATER (""PROPOSED PRIVATE PLACEMENT"")
https://www.bursamalaysia.com/market_information/announcements/company...
Reference is made to the earlier announcements in relation to the Private Placement dated 10 February 2021 and 23 February 2021.
On behalf of the Board, Mercury Securities wishes to announce that the Board had on to-date (“Price-fixing Date”) fixed the issue price for the placement of 50,000,000 Placement Shares at RM0.14 per Placement Share (“Issue Price”).
The Issue Price represents a discount of 19.26% to the 5-day VWAP of the Shares up to and including 27 April 2021 of RM0.1734, being the last market day immediately preceding the Price-fixing Date. The Issue Price was fixed at such discount so that the Company can procure investors more easily, taking into account the prevailing market conditions.
This announcement is dated 28 April 2021."
