"ocr_urls_link","ocr_urls_date_date","ocr_urls_date_user","ocr_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jan 24, 2020 1:02 AM","tws13282","Anyone??"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Feb 21, 2020 4:10 PM","tok_jeff","accumulating"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Feb 28, 2020 12:20 AM","myfm_18","qr is good?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Apr 17, 2020 10:54 PM","123eztrade","What happened today ? Big buy up..is it break out ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Apr 20, 2020 8:50 AM","123eztrade","new high ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Apr 23, 2020 6:41 PM","tok_jeff","goin up. collecting"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Apr 24, 2020 10:57 AM","123eztrade","Tok... any target ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Apr 28, 2020 5:55 PM","thesteward","Don’t miss this one Kenanga growth fund bot ....
Let’s hope this w goto 40 soon"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Apr 29, 2020 3:21 PM","thesteward","Don’t miss lo this one potentiallu big fly"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 13, 2020 10:42 AM","ayamSG","In the short term, demand for condom will increase. family planning"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 13, 2020 11:45 AM","Buang Tepi","Nama dulu Takaso comdom dan glove"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 13, 2020 11:58 AM","einvest88","Takaso Resources Bhd has been renamed to O&C Resources Bhd, an investment holding company while the principal activities of its subsidiaries are as follows: Subsidiaries. Principal Activities. Takaso Rubber Products Sdn Bhd. Manufacturing of condoms and baby products and trading in baby accessories, baby apparels, infant milk formula and toiletries"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 13, 2020 12:01 PM","einvest88","http://takaso.com.my/v2/#"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 13, 2020 1:27 PM","mr_chaos","so ocr still making rubber glove? for medical purpose?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 18, 2020 2:46 PM","Lich","What is happening?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 18, 2020 2:50 PM","mr_chaos","construction sector start goreng"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 18, 2020 3:12 PM","mr_chaos","ocr warrant still lagging"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 18, 2020 3:20 PM","saidora","Buy ocr warrant."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 18, 2020 5:24 PM","123eztrade","yes WD is cheap and safe entry. should be trading in premium.
today mother. big long bar up, what a break out !!!!
once 31.5 sen break will retest 37 sen"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 18, 2020 5:25 PM","123eztrade","buy...buy...buy... when it's so cheap now ...."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 18, 2020 6:53 PM","saidora","yessss......"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 18, 2020 7:48 PM","thesteward","Told you all di early at low ."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 19, 2020 11:16 AM","ayamSG","Still very good to buy. too early to sell"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 19, 2020 11:16 AM","ayamSG","KTC and SOLID too"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 19, 2020 5:55 PM","saidora","The warrant is at a discount and cheap. Good buy....."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 20, 2020 9:45 AM","Lich","interesting to see how the warrants are trading an 8% discount to the mother."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 20, 2020 3:46 PM","Lich","wtf is happening. suddenly volume so big. weird."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 21, 2020 4:29 PM","Lich","kanima bu.."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 21, 2020 8:21 PM","myfm_18","what happen?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 21, 2020 8:52 PM","mr_chaos","T+3 seller maybe?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","May 27, 2020 9:05 PM","saidora","This is a good time to accumulate its warrant."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 2, 2020 11:09 AM","kuaTAKtahu","which warrant?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 2, 2020 2:03 PM","Lich","Depending on your risk appetite. WC higher risk higher gain. WD lower risk lower gain."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 2, 2020 3:48 PM","kuaTAKtahu","Invest into OCR better?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 2, 2020 5:30 PM","123eztrade","From recent announcements, OCR is expanding its biz.
2 weeks ago it is acquiring a Semenyih land and yesterday it is developing a prime land with its owner..
more good news are coming ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 2, 2020 5:31 PM","Lich","that's for you to guess ;-)"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 2, 2020 6:05 PM","kuaTAKtahu","OCR集团（OCR，7071，主板建筑组）旗下子公司──OCR土地发展私人有限公司与大股东私人产业臂膀──OCR发展私人有限公司展开联营计划，以共同将甘榜双溪卡尤阿拉一块土地发展成总值1亿4600万令吉的住宅产业。
该公司发文告表示，相关住宅产业发展计划涵盖88个住宅单位，预期将在5年内竣工"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 2, 2020 11:04 PM","kuaTAKtahu","OCR-WD
Issue Size in Unit : 91,967,721
Maturity Date : 18/02/2022
Exercise/ Strike/ Conversion Price : Malaysian Ringgit (MYR) 0.2200"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 4, 2020 10:12 PM","saidora","I bought OCR-WD at averaged price of 4.9 sen now already 9.0 sen. Just imagine what will happen if the mother goes up by another 50%? The son will potentially move by 160%! Maturity in Feb 2022!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 5, 2020 7:10 AM","gelong","Ada ong"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 5, 2020 11:32 AM","Tarita","ong ong lai arrrrr"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 5, 2020 12:06 PM","Lich","something is brewing... what is it?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 5, 2020 12:50 PM","gelong","Laichipeng Ada ong"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 5, 2020 1:01 PM","vegebotak","Apa news... dun dare touch , later gg"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 5, 2020 5:21 PM","gelong","Ong any ang"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 5, 2020 8:13 PM","myfm_18","move go go go"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 5, 2020 8:13 PM","123eztrade","very very strong buying today..
anyone has any news???
most construction and property stocks experienced heavy pullbacks after PM MY finished his speech. OCR was the few to close near day high price ..Likely to break last year high of 37 sen ...May even head towards 50 sen next week...
HappY AgonG BirthdaY to all happy OCR shareholders..
cheers, cheers, cheers"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=101","Jun 5, 2020 8:42 PM","gelong","Wa Manyak hairppy"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 5, 2020 9:58 PM","saidora","Yesss..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 6, 2020 10:43 AM","kuaTAKtahu","OCR-PA looks good to buy too . .. cheap and can convert 10 into 1"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 6, 2020 11:17 AM","kuaTAKtahu",".
OCR-PA Remarks :
At any time during the exercise period indicated above,(i) every one
(1) ICPS together with RM0.45 cash can be converted into one (1) new OCR Share, or
(2) every ten (10) ICPS, without any cash, can be converted into one (1) new OCR Share
OCR closed at 0.355.
0.355/ 10 = 0.0355
Share price likely taken when OCR hit 36 sen or higher
.
."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 6, 2020 3:05 PM","gelong","Mak ai"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 6, 2020 6:31 PM","vegebotak","KuaTAKtahu
If mother shares hit 50 sens how to Kira?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 7, 2020 12:31 AM","kuaTAKtahu",".
vegebotak : 50sen / 10 share = likely 5 sen
May go higher if OCR above 50 sen
Good buy
."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 7, 2020 12:32 AM","kuaTAKtahu","OCR WD- is trading at discount
Good buy now"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 7, 2020 12:33 AM","kuaTAKtahu",".
On technical, looking at 42-43 sen , following by 50 sen
Anyone ?
."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 7, 2020 9:42 AM","Adam Lim","Is it better to buy ocr or ocr-wd now? Which one has more potential to go up?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 7, 2020 4:08 PM","vegebotak","VERY SKED TO BUY , ALREADY GO UP 20 % SINCE LAST WK, TIME TO FALL BACK......
BETTER DUN TOUCH"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 7, 2020 7:12 PM","gelong","Ada Ong, why wori"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 8, 2020 7:23 PM","kuaTAKtahu","Buy if u think can going up"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 8, 2020 7:23 PM","kuaTAKtahu","Sell if u think can go down"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 8, 2020 7:24 PM","kuaTAKtahu","If not sure, do nothing please"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 8, 2020 7:25 PM","kuaTAKtahu","What's the update on Seacra jv with OCR..?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 8, 2020 11:44 PM","kuaTAKtahu",".
Buy OCR-WD tomorrow?
."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 9:23 AM","gelong","Kikikakakuku"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 9:23 AM","gelong","Kukuh"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 9:40 AM","kuaTAKtahu","OCR go go go . .."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 11:07 AM","kuaTAKtahu",".
What happen to OCR?
."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 1:54 PM","gelong","Kikikakakuku"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 2:11 PM","Adam Lim","if i have OCR-PA , how do i convert it to OCR? i need to call my remisier to do the conversion ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 3:03 PM","kuaTAKtahu","Buy OCR-WD ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 3:09 PM","Lich","WD is priced at a 7% discount. Probably ok."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 3:28 PM","kuaTAKtahu",".
Time to buy more. .OCR-WD .
Cheap"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 3:28 PM","kuaTAKtahu","OCR-WD , maybe can go to 20 sen , once OCR turn bullish"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 3:34 PM","Lich","mother needs to be around 45sen for WC to be 20sen."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 3:40 PM","calvin5185","something brewing?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 3:45 PM","Lich","appears to be so. What could it be?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 3:47 PM","kuaTAKtahu","45-22 = 23 sen"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 3:47 PM","kuaTAKtahu","OCR chart look good ."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 3:52 PM","Lich","kuaTAKtahu 45-22 = 23 sen
Probably true if it is close to expiry. But if you notice it usually trades at a slight discount."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 4:30 PM","Tarita","broooo.... dont like that pleaseeeee"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 4:33 PM","Lich","i think now all time high volume already? Something must be happening?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 5:54 PM","luckyman","The company can be expected to report good profits for the next few quarters due to its on-going projects, and benefit from the latest incentives announced by the govt for the property sector.
https://www.malaymail.com/news/malaysia/2020/06/05/tax-reliefs-for-rea..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 6:46 PM","123eztrade","OCR mother, OCR son WC"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 6:53 PM","123eztrade","OCR mother, OCR son WC"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 6:55 PM","123eztrade","OCR mother,OCR son WD"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 7:00 PM","123eztrade","OCR mother OCR son WD WC, OCR grandson PA, all up with increasing volume today.
Whole family is up!!
OMG !!!
A very bullish sign ..."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 7:01 PM","gelong","Hantam sajalah"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 7:06 PM","saidora","Time to take some profit. I have disposed half of my WD at 14 sen today. Bought at 5 sen!"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 7:52 PM","luckyman","Compared to glove counters, there may be a lot more room for property counters to recover once the current rotational play shifts to this sector which has been sleeping or consolidating for so many years...."
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 8:14 PM","123eztrade","WD is still trading at a discount of 2.5 sen.. will play catch up any time. if mother goes to 50 sen, WD at par will be 28 sen.. good chance to double your money...what are u waiting for ?"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 9:26 PM","gelong","Dun wait long long"
"https://klse.i3investor.com/servlets/forum/800001291.jsp?ftp=102","Jun 9, 2020 10:56 PM","kuaTAKtahu","Tax reliefs for real estate, automotive industries under Penjana"
