"cmsb_ruls_link","cmsb_ruls_date_date","cmsb_ruls_date_user","cmsb_ruls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=133","Aug 28, 2021 7:17 AM","MichelleNg","When can back to above rm2.50?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=133","Aug 28, 2021 8:18 AM","monetary","some ppl want it to reverse to 1. Some want it to proceed to 2.5. That's why it stuck at 1.25. Hehehe..."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=133","Aug 28, 2021 11:10 AM","TedTock","It will naturally go back up. No need to stress ;)"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=133","Aug 28, 2021 12:01 PM","monetary","work minister from Srk. property turning around. Srk enters phase4. steel price stays elevated. CMS UP!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=133","Aug 28, 2021 6:13 PM","frank74","If the recovery play continues...this bugger should come !"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=133","Aug 29, 2021 6:51 PM","oldguy","possible will release the QR and KPMG report on next week. let see the share price whether up or down......."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 30, 2021 4:10 PM","lawpc128","If it is very good q results, kpmg good report, Why is the big shareholders EPF n tabung haji selling? Do they know something before we retailers? These big boys have been selling since 1.05 till now. I m sure these big boys know how to play shares."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 30, 2021 4:16 PM","wssvin","i fully agree with you....sacked all good players n keep the shit"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 30, 2021 6:59 PM","TedTock","Good QR."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 30, 2021 7:24 PM","monetary","what a stellar Qr. Great improvement especially in cement n property division. CFO goreng sotong!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 30, 2021 7:32 PM","monetary","Since all those crooks have been terminated, I presume whatever kpmg investigation outcome has nothing to do with cms. It's against cms ex employees. No?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 30, 2021 7:57 PM","pakhandsome","Yeayy Good Qr"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 30, 2021 8:34 PM","hongheng7","Will it the bull continue or sell on news tomorrow?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 30, 2021 8:41 PM","TedTock","Nobody will do anything tomorrow hehe"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 30, 2021 9:41 PM","balok111","Tmr go mcd shout merdeka 3 time lo"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 31, 2021 9:13 AM","warrenchok90","The full review of legal investigation still carry on till end of october. But cfo changed to tan mei fung."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 31, 2021 11:01 AM","robertwts","Can’t follow buy and sell with epf la.."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 31, 2021 11:02 AM","robertwts","CFO tang is strong than ex cfo"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 31, 2021 2:18 PM","oldguy","Good QR, will start buy some to keep. PE only 4.74."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 31, 2021 3:25 PM","TedTock","At the current price, its a good buy for keeping"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 31, 2021 4:34 PM","warrenchok90","Agreed actually many blue chip stock epf selling i think they are profit taking."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Aug 31, 2021 5:12 PM","Calvin882","Good result. Will only get higher from here."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 8:33 AM","XXXvalue","Fishy top management but underlying business still solid."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 9:53 AM","monetary","what r the stocks u must have when umno back in power? those plunged the most when BN lost lar."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 10:36 AM","CHLEONG888","accumulate, hopefully Will back to 2.00++ very soon"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 1:16 PM","lyl62","Today cmsb good"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 1:32 PM","Yeo Michael","Impressive financial result, 1 & 2Q combined RM125 million nett profits. Better than expected . Will be very strong on the rest of the 3 & 4Q. Pre campaign for the S'wak election will announce projects allocations."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 1:33 PM","Target1","TP 2.00 $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 3:08 PM","balok111","Fly me to the moon"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 3:35 PM","Calvin882","Lets touch 1.4 today."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 3:41 PM","chngmenghui","Undervalue"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 4:17 PM","frank74","deep in value..."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 5:34 PM","llrr77","Any reason why it went down from Rm2.50?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 6:18 PM","greedy44444","2.00 coming"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 6:47 PM","Luckyboy88","When price below 1.1, luckyboy encourage i3 members to buy buy buy.
I too hints people not to sell or cut lost unnecessary. Pity them all.
Again proved lucky view is correct again.
Advice : it's now in the early stage of price reversal, STAY INVESTED IN CMSB. U WILL BE GREATLY REWARDED."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 6:50 PM","TedTock","Yeah when it was below 1.20 people made snarky comments here"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 6:53 PM","Luckyboy88","Repost my theory :
Conspiracy Theory :
1) Big whales starts dumping ""baby"" at peak Rm2. 52, where most tickets is acquired at low during bekir margin call time. Rate of dumping, slow with very big gain.
2) purposely leak out internal wrong doing CBT by CFO, market panic, rate dump intensify by whales(still gain) coupled by fund selling EPF & Tabung haji. Retailers join in to savage what ever paper gain. RM2. 2 to to RM1. 8
3) some retailers and some big sharks try fighting back. Whales will sell when price try reversal prompting price to deep further. More shareholders (those at penthouse) starts to cut lost after support after supports fail to hold. CMSB delay finding and no +ve news on current issue. RM1. 8 - RM1. 4
4) Whales dump the balance holding akin the final nail to the coffin. RM1.4 - RM1. 2. meagre gain/break even/small lost.
5)retailers lost hope kept selling. Bad market days due to MCO RM1. 2 - RM1. 05
6) Big funds mostly insiders start to accumulate big. Whales of same allegiance collect too and will block/hand brake until collection is done.
RM1. 05 - RM1. 30
7) release news 3rd party audit by KPMG is of min damage. IN ACTUAL CASE COM. FINANCIAL RESULT ARE INTACT, no evidence of tempering. KPMG report the facts only!!!
8) whales release handbrake, a gentle push and market react positively/cheering to the announcement by buying back aggressively knowing BABY is a gems.
9) State government announce dissolve of State Assembly after audience with Governnor(Peh MOH) and pending election date from EC.
10) CMSB surge higher day by day, good news after good news."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 6:58 PM","Luckyboy88","31th Aug : CMS released qr which I consider very good in mid of lock down. (stage 7)
We are now in stage 8"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 6:59 PM","Luckyboy88","30th August"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 7:50 PM","Luckyboy88","Funny still got some people ask ""why CMS drop from 2.5?""
Perhaps maybe Mr. Jason leong got the answer below :
https://youtu.be/7qpR-owIkHk"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 8:07 PM","oldguy","Share price will follow QR, if next QR continue improve, the price should up."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 8:18 PM","greedy44444","Really useless EPF keep on selling while CMSB share prices keep on going up. Must be primary school leavers at EPF doing all the sell orders. No wonder dividend given by EPF keep dropping year by year."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 8:32 PM","Nice149","https://www.theedgemarkets.com/article/works-ministry-focus-public-inf..."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 8:34 PM","charlie chia","Most important is on the audit investigation report pending by KPMG, if reporting is good, sure will shoot to the moon"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 8:42 PM","TedTock","I think the report will mainly tell you what happened and how to prevent it in the future. And likely to be used to charge the relevant parties in court."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 8:46 PM","Gerrardo","Good price increase by Cahaya today
[CMSB]: CAHYA MATA SARAWAK BHD
Last Price Today's Change Day's Range Trading Volume
1.34 +0.08 (6.35%) 1.23 - 1.35 33,893,400"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 9:33 PM","moneyface","If you pay more attention in their AR, you can connect the dots that linked to the investigation subject matter."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 11:47 PM","DrLimKH","Yes . ain't good"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 11:49 PM","DrLimKH","Now wave 2CCb. final down leg coming retest 106. breached 2x"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 1, 2021 11:51 PM","DrLimKH","current wave is counter rally. no red chip. hot money selling up to retailers. SMIOO faster than MACD"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 2, 2021 8:55 AM","DrLimKH","conspiracy theory ...stage 8.
many handbrake false release."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 2, 2021 9:15 AM","monetary","aiyo.... 1.06 no red chip. 1.2x no red chip 1.3x also no red chip. when can we see red chip? $2? hehehe......"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 2, 2021 9:17 AM","monetary","many think their kung fu better than operator. all ended up earning peanut."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 2, 2021 10:59 AM","Luckyboy88","I don't need another Spanish fly Dr to advice me."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 2, 2021 1:41 PM","derrtan","today sell off very bad"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=134","Sep 2, 2021 2:06 PM","derrtan","charlie chia when the investigation report expected to be out?"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 2, 2021 2:50 PM","williamtkb","New CFO.... New rocket power in making. Stay tune. Above rm2 is not just a dream."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 2, 2021 4:10 PM","derrtan","it is strange break the resistance then back to support level next days..haiz"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 2, 2021 5:02 PM","monetary","what is so strange. everything must follow your expectations? if that's the case u are billionaire lor!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 2, 2021 5:04 PM","TedTock","Those who collected a heap at 1.1 are still smiling or are already laughing"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 8:44 AM","tamp0i","Holding firm and happy 1.07 woohaa...."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 9:30 AM","monetary","now u si the power without red chip. hehe...."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 9:40 AM","Yeo Michael","Unisem 1Q and 2Q combine nett profit RM100 millions almost in line with CMSB, slightly 5 million more than Unisex. Unisex share price now RM8.50/Share. CMSB price now only RM1.30/ share. That mean CMS price is still very very much undervalue."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 9:40 AM","CHLEONG888","something brewing, accumulate mode"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 9:44 AM","williamtkb","Today target breakout Rm1.38 only. More people will in after above rm1.50"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 9:48 AM","monetary","back in 2017 2018 with the same earnings it was $4 $5 when BN was in power. plenty of room for imagination"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 9:49 AM","Yeo Michael","I congratulate those who have hold on, now seeing results. Do think of those reports anymore.Figure speaks not the report speak"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 10:21 AM","Yeo Michael","If can break 1.39, the share will moving the next higher resistance level."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 3:42 PM","TedTock","I agree this has so much room to grow."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 3:45 PM","williamtkb","Breakout Rm1.37."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 3:49 PM","balok111","Congrachulasion"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 3:54 PM","williamtkb","Once Mega projects plan out. A bit hard to get lower."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 3:55 PM","dompeilee","Last 3k remaining...CMSB come reward my foresight! =)"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 3:55 PM","monetary","1.37 alrdy. ant1 still waiting for kpmg report? hehe...."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 4:58 PM","williamtkb","Congrats those still holding. Nice closing. Next week to break higher."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 5:51 PM","Calvin882","Price keep going up even KPMG report is pending. Hard to imagine how the price is if the report is positive."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 6:08 PM","warrenchok90","If report out earlier gona all in d lol. But monday maybe can buy when it drop bit."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 8:00 PM","martinbartesque","Key resistance is between 1.44+-. If it can cross with volume, I expect it may hit 1.80+-."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 3, 2021 9:30 PM","Gerrardo","Cahaya increase 0.07 today.
Really brighter day by day.
Nice"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 4, 2021 7:24 AM","monetary","Budget 2021. Kpmg report. The 2 catalysts to propel cms to the next level!"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 4, 2021 9:20 AM","oldguy","if cmsb business continue grow, target rm 2 for year end"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 4, 2021 12:36 PM","charlie chia","Derrtan, expected soon"
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 4, 2021 1:46 PM","Calvin882","RM2 before next Qtr result is expected. If the result is good, it may test the previous high."
"https://klse.i3investor.com/servlets/forum/800000495.jsp?ftp=135","Sep 5, 2021 11:56 AM","frank74","Deep in value."
