"bornoil_urls_link","bornoil_urls_date_date","bornoil_urls_date_user","bornoil_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 13, 2021 5:55 PM","shybutter","This counter is really 'awesome'.
12 millions trades but price still the same
Today's Change Day's Range Trading Volume
0.03 0.00 (0.00%) 0.025 - 0.03 12,255,300"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 13, 2021 8:37 PM","Investor787","Now left right , come0.04 Both left n right dump Lol."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 13, 2021 8:39 PM","Investor787","Come 0.06 Left Right Center Throw"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 14, 2021 1:17 AM","mhanaS","They can throw kitchen sinks at each other for all we care. Us shareholders are here to stay. GTD 2½sen set apart from the 12-monthly periodic purchase at 3sen. Bring it on MC!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 14, 2021 12:12 PM","gghaha","buy buy before 2sen come....."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 14, 2021 12:25 PM","lehubeng","wc right hand left hand. if buy now at 0.015, will be trapped....."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 14, 2021 4:53 PM","UncleFollower","How is WC having higher turnover than mother share again. What is this wei"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 14, 2021 7:12 PM","lehubeng","who buy, who trap...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 14, 2021 10:08 PM","ZackMaz","tunggulah...lagi 6 bulan..we see bornoil will go to 0.006"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 14, 2021 10:45 PM","651158","Finish pp share with up up up 0.300"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 14, 2021 10:46 PM","651158","Balance of not finish pp not many again we just wait it"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 14, 2021 11:48 PM","FarmbesFlyer","Very tasty to sapu bornoil wc!! Tomorrow buy more again. Who want to follow me?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 15, 2021 12:09 AM","surelost","no one"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 15, 2021 9:57 AM","Investor787","Pp 0.025 , Left hand buy 0.025, R hand sell 0.03. Come 0.035 , all sell and cabut. Cme back in 2 years for anaother round of Pp."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 15, 2021 2:31 PM","lehubeng","now realise the dirty game play by the BOD and operator... too late... sad... hold tight for next 3 years...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 15, 2021 3:41 PM","UncleFollower","https://www.malaymail.com/news/life/2021/09/15/eight-interesting-facts..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 15, 2021 4:04 PM","SincereStock","3 years? me sure no problem, I afraid operator don't want to wait 3 years to earn my penny only.
just let operator have some fun with the contra players first"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 15, 2021 4:18 PM","FarmbesFlyer","Buy now!!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 15, 2021 4:30 PM","justin1njp","5k mother
5k wc
Accumulating mode by (someone)"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 15, 2021 9:21 PM","FarmbesFlyer","Yes, I am buying!! Anyone wants to follow? ☺️"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 16, 2021 12:41 AM","FarmbesFlyer","I will laugh all the way to bank. Tomorrow sapu more. Bloody cheap"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 17, 2021 8:41 AM","lehubeng","buy and trap for next 3 years... waiting next round eoss and pp...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 17, 2021 10:12 AM","FarmbesFlyer","Start to sapu bornoil wc...... BUY.... CHEAP!!! 100,000 units each time. Anyone to follow??"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 17, 2021 10:41 AM","FarmbesFlyer","Get ready to stuck for 3 years, I can wait!!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 17, 2021 11:39 AM","SincereStock","@farmbesflyer me too hehe, operator please don't disappoint us, we want to stay here for 3 years ^_^"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 17, 2021 11:48 AM","FarmbesFlyer","We will wait till cow come back one day."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 17, 2021 12:47 PM","singkalin","Ai Yo. Another 3 years.
So for me, already stuck for 6 years, plus 3 years. 9 years lor."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 17, 2021 12:58 PM","SincereStock","@singkalin sorry to say, but you entered too early bro, 6 years ago this stock is overvalued, but now it is already discounted significantly below it's NTA"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 17, 2021 2:13 PM","singkalin","@ SincereStock. Yes. Attracted by the Ghost Stories of Gold Mining.
Now not sure whether The Gold Mining stories is true or it really a Ghost Stories only."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 17, 2021 2:46 PM","FarmbesFlyer","Buy low sell high."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 17, 2021 2:47 PM","FarmbesFlyer","1st gold mining in 2015, is peanut with 1250! This round is much highet value of 1765 and more gold!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 18, 2021 12:22 AM","YouthMoney","May I know what average price u guys at? See if anybody stuck at the same price with me 0.09"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 18, 2021 1:15 PM","SincereStock","@YouthMoney 0.030"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 18, 2021 1:58 PM","lehubeng","After averaging down, my average price is slightly less than 0.05, will cabut once reach 0.05.... waiting for another 3 years...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 18, 2021 3:46 PM","FarmbesFlyer","Yes. Stück badly at 0.03 cents!!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 19, 2021 1:00 AM","FarmbesFlyer","1 cent was opportunity buy last year March during MCO 1. U miss the boat. Based on current scenario, it is quite hard to go down 2 cents unless financial melt down like 2007.
When Bornoil announces gold production at Bukit ibam anytime from now. It will rocket up to moon. Good luck who buys at 3 cents."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 19, 2021 1:25 PM","lehubeng","0.015-0.02 soon... queue buy...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 19, 2021 1:48 PM","MZM2511","Let the management of the company push down the price to 1 sen.
Maybe, the company not interested to do share buy back anymore in the future,
and Dato Joseph won't support to buy the share at 3 sen anymore.
But for me, let the market forces determine the share price.
We have to make decision based on our own decision on the company's share.
Don't let others TP to influence our decisions. TAYOR"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 20, 2021 9:33 AM","FarmbesFlyer","Start buying now. Who wants to follow?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 20, 2021 10:32 AM","mhanaS","I have been queuing up at 2½sen since a couple of weeks ago. Additionally I will be buying at seller's price 3sen monthly for eleven trades. If the price falls at this stage, the better!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 20, 2021 10:36 AM","lehubeng","looking at the trend, I may get mother at 0.02 and wc at 0.01 within 3 months...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 20, 2021 11:12 AM","FarmbesFlyer","V tasty eating wc at 1.5 cents. Anyone? Will continue later..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 20, 2021 11:23 AM","FarmbesFlyer","Shit... No more 1.5 cents. Anyone wan to sell?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 20, 2021 12:19 PM","lehubeng","congratulations!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 20, 2021 4:01 PM","FarmbesFlyer","Yes. ICU at 3 cents. Kekeke...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 20, 2021 4:20 PM","lehubeng","wc never ending seller at 0.015...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 20, 2021 4:24 PM","lehubeng","operators slowly release their wc...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 20, 2021 11:06 PM","FarmbesFlyer","Market is no good. U need to hold for 3 years to buy this stock."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 21, 2021 10:00 AM","lehubeng","operators release another 70k wc for retailers..... 0.01 soon...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 21, 2021 11:34 AM","FarmbesFlyer","Yes.... Just sapu 2k lots, v tasty!!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 21, 2021 7:47 PM","Valgrovest","Difficult to buy any at 2.5 sen. No sellers willing to let go at 2.5 sen."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 22, 2021 10:25 AM","ZackMaz","Buy when people dont like...I really optimistic..this srock will go atleast 0.06 to cover my dissapointed ruberex losse"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 22, 2021 11:13 AM","ZackMaz","I agree with u...even 4 bids..plays very big difference"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 22, 2021 11:46 AM","lehubeng","very low volume.... retailers lost confidence with BOD.... still 300 mil yet to be subscribed by MQ... 0.02-0.025 coming..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 22, 2021 11:47 AM","lehubeng","operators release wc another 50k for retailers.... but... no buyers...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 23, 2021 10:47 AM","Valgrovest","WC still have about 4 years to expiry - still a long way. I would prefer WD as it has about 6 years to expiry. However given the small difference in price, it is better to just buy the mother to be safe. If there is any corporate exercise or dividend, etc usually warrants would not be entitled. On a separate note there seems to be no fresh PP by Macqurie or director's purchase lately. Maybe they know people realised their modus operandi."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 23, 2021 11:45 AM","mhanaS","Agreed. The 2½sen - 3sen range is where current shareholders should enter if they decide to accumulate. Noticed this morning some attempts to spur buying interest but as long as we plan our purchases there is nothing MP or any warrant schemers can do."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 23, 2021 4:46 PM","lehubeng","operators throw at 0.025.... 0.02 coming...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 23, 2021 8:02 PM","Valgrovest","https://www.bursamalaysia.com/market_information/announcements/company...
Director buying in again !!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 23, 2021 8:05 PM","MZM2511","Let the management of the company push down the price to 1 sen.
Maybe, the company not interested to do share buy back anymore in the future,
and Dato Joseph won't support to buy the share at 3 sen anymore.
But for me, let the market forces determine the share price.
We have to make decision based on our own decision on the company's share.
Don't let others TP to influence our decisions. TAYOR"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 23, 2021 8:12 PM","FarmbesFlyer","Buy more."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 23, 2021 9:23 PM","justin1njp","https://www.bursamalaysia.com/market_information/announcements/company...
U c the announcement today.
2000000 unit n the money involved is rm 100k.
He buy 5sen ?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 23, 2021 9:32 PM","SincereStock","@justin1njp how can he buy at 5sen while today market price never hit 5sen?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 23, 2021 9:57 PM","MZM2511","I think should be a misreporting."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 23, 2021 10:09 PM","justin1njp","How come can misreport like this.
Should b only rm 60k.
Broker taken 40k."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=557","Sep 24, 2021 2:19 AM","mhanaS","Joseph Lee Yok Min @ Ambrose Acquisition of BOB shares:
23/9 20000 lots
13/9 5000 lots
10/9 2000 lots
9/9 2000 lots
8/9 2000 lots
7/9 2000 lots
6/9 10000 lots"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=558","Sep 16, 2021 12:41 AM","FarmbesFlyer","I will laugh all the way to bank. Tomorrow sapu more. Bloody cheap"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=558","Sep 17, 2021 8:41 AM","lehubeng","buy and trap for next 3 years... waiting next round eoss and pp...."
