"dps_urls_link","dps_urls_date_date","dps_urls_date_user","dps_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 1:31 PM","JJchan","Shark_Fins HSR project expected to be executed by 2022. Ayer keroh will be house terminal for melaka. Is that place is peters territory?
From Ayer Keroh Toll Plaza to Bukit Rambai ( most of Dps projects ) is about 10KM or less )
Travelling at snail pace, 40kph it takes about 20--25mins---If highway Built maybe 7mins, before
your 3rd puff from a cigarette"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 2:56 PM","Teh Diven","Still early. Wake up wake up...."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 2:57 PM","wh1881","半梦半醒之间。。lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 3:47 PM","Shark_Fins","JJchan thanks for d info. Come on DPS wake up. Huat"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 4:39 PM","wh1881","Buaya don't dare to action aggressively and just test water today.. Very optimistic for tomorrow performance"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 4:52 PM","Teh Diven","Yong tai flying
Dps si Ku Ku"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 4:55 PM","wh1881","Si ku ku at least up 1.5 cents.. Today engine just warmed up and started slowly.. Let's see tomorrow"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 4:55 PM","wh1881","Sorry is 1 cent"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 9:21 AM","wh1881","good start but suddenly big block at 0.145? Peter is selling shares again? lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 9:50 AM","Teh Diven","Yes"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 9:50 AM","Teh Diven","I told u already si Ku Ku"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 9:59 AM","wh1881","anyway, let them present the show.. to me is since i am holding and not contra, just wait for the durian drops one day.. tan ku ku...lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 10:29 AM","Teh Diven","Betul betul"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 10:57 AM","KazanYasen","When back 0.08 then wait another 10years...Don't give hope this lousy counter!"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 11:16 AM","wh1881","Put in the freezer to keep fresh first.. Lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 11:19 AM","wh1881","When momentum is so good to push up, then buaya push down purposely.. Really don't know what is in their mind.. Take so long to collect the shares at lower price meh? Lousy buaya"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 11:25 AM","Wong Yi Ming","May be they want to push down the price so can fix low private placement price."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 12:05 PM","wh1881","I rather them to push down the shares sharply and complete the pp if this is what they want.. Rather than now stagnant.. I used to play this shares many years ago and it was so exciting and encouraging when they pushed.. Not like now.. Lousy"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 12:08 PM","wh1881","Luckily i am not playing contra now or else I will be so pissed off"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 4:11 PM","mystery","All buyers gone, no one play"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 6:40 PM","Shark_Fins","Wh1881 what yr entry price? Im still holding based on tbeir qr performance and furniture prospect. I dont know until when to hold. Haha"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 7:07 PM","wh1881","I can't remember but at least 15 years ago maybe.. I think they just listed and I played this share.."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 7:42 PM","Teh Diven","Wh1881 add me to your wats app 0123989873"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 10:27 PM","Shark_Fins","15 yearsssssssssss. What a spirit. U r lagend here."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 10:29 PM","Shark_Fins","2005. Price over rm1."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 10:55 PM","wh1881","Yes that time got over rm1.. And it goreng from low price till 1.."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 16, 2020 10:56 PM","wh1881","I remember dps was the first share I play contra... Lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 12:04 AM","fl888","Having a sharebuyback without money to buy back the shares and at what price also cannot decide,,,,and till now not able to fixed the PPs price.....now Peter and family pump and dump the shares to somebody who has enough to be declared a substantial shareholder anytime soon...what the next move coming ?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 9:02 AM","Wong Yi Ming","We cannot compare the dps last 15 years price at RM1 because the company alrdy right issued two for one at 10 sen in 2014...so don't expect dps can up to RM1 again... 30 sen also very hard to achieve."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 9:26 AM","Shark_Fins","the company needs 9.7mil cash for PP. if peter fmly pump and dump just enough and match that amount. so no need to proceed with PP. correct?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 9:28 AM","Shark_Fins","whos the taker? is peter's grandpa shark dududud? lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 9:28 AM","JJchan","https://www.thestar.com.my/business/business-news/2004/06/25/aggressiv...
Maybe wh1881 was playing Contra when Dps was in Second Board (2004)---16 years Ago.
16 year ago, DPS export revenue was 47mil ( maybe the Biggest amount exporters) Last Qr 3.3mil
Export Capacity is still there but Peter is 16 year Older----Right time to have a New Owner"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 9:32 AM","JJchan","After Ringgit adjustment, 16years ago, Today DPS furniture revenue is about RM70.50million
almost same as Poh Huat. So what when wrong, beside Fire accident????"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 9:40 AM","Teh Diven","Peter's mind set si Ku Ku and tan Ku ku"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 9:40 AM","wh1881","poor management... and i think their rubber wood furniture business is shrinking from there"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 9:41 AM","wh1881","and biggest issue is lousy buaya to goreng this counter since then.."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 9:51 AM","JJchan","Rubber Wood is the most beautiful Wood for Furniture. I was the biggest Rubber Log exporter to Taiwan then until Malaysia Gov banned export of Rubber Wood."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 10:00 AM","Hein","Teh diven you win"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 10:19 AM","JJchan","Wood furniture is Not shrinking but expanded 1000% in China. Now the furniture Capital of the
World---Shunde, near Foshan"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 10:21 AM","JJchan","However, this is all going to change bcos of Trump's Tariff ( remains untouch in Biden Era too )
Alot furniture factories are moving to Vietnam, maybe some come back to Malaysia"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 17, 2020 10:26 AM","JJchan","I suspect a Chinese Furniture Co might do a Take-Over of Dps furniture Biz. Dps got the Capacity
---Many Dps shoplots, are designed for Furniture Export and production"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 10:33 AM","fl888","Possible as Peter is a Chinaman....but just hope Peter concentrate on this rather thinking about Fire Insurance Claim business which has been hanging for some 8 years already"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 11:21 AM","JJchan","All Peter shares are inside margin account, he doesn't has to the money to do RI and expand
Dps. Should wait for New Owner announcement"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 1:48 PM","Wong Yi Ming","The latest quarter furniture revenue for dps only RM3. 3 million, consider insignificant contribute to the revenue group... For those who want to invest in furniture company, DPS is not suitable for you."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 3:52 PM","Teh Diven","From 18 cts drop till 0.125? Really lap sap"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 4:21 PM","scrown","Good n waiting to invest again"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 4:30 PM","Ginduchti","Based on the chart currently, wont be suprised if it further move down this coming weeks."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 4:48 PM","Hein","I will add some if drop further. Price will going back before CNY"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 5:05 PM","KazanYasen","Don't worry Peter is a master in burning factory..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 5:05 PM","Teh Diven","Agreed with kazan"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 5:06 PM","Teh Diven","Peter got so many factory...next year submit fire insurance claim again"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 6:47 PM","Shark_Fins","Hahaha. He act like machaaa. Deyyyy"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 7:56 PM","Teh Diven","Long time never see 0.12"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 8:06 PM","Ginduchti","Potentially back to even 0.1, who knows!"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 9:32 PM","Teh Diven","Lap sap counter....."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 17, 2020 10:03 PM","**Houdini**","https://klse.i3investor.com/blogs/goreng_it_up/2020-12-17-story-h15382..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 8:36 AM","JJchan","https://www.malaysiakini.com/news/555699
Why Malaysiakini talks about Melaka Gateway? DPS / Peter promoting Melaka Gateway"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 8:38 AM","JJchan","As I said last week, well connected Politicians want to takeover Melaka Gateway"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 9:32 AM","wh1881","Hopefully engine really starts today and not false start... Finger crossed"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 10:34 AM","OVH TP1.6 AWANG BRO Insider News","Obviously fake rebound.
Sell ASAP"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 11:12 AM","mystery","no power"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 11:21 AM","OVH TP1.6 AWANG BRO Insider News","those hold for so many years, i dont know what is their mind thinking
dont fell in love with stock"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 11:21 AM","OVH TP1.6 AWANG BRO Insider News","dont even wan to sell those lap sap company"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 12:21 PM","Shark_Fins","Dpsdps, you r contra player?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 12:43 PM","KazanYasen","My advice get out fast before it too late...Cannot thrust at all their management ""Malacca Scam""."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 12:57 PM","SinGor","https://www.malaysiakini.com/news/555699
Looking at these aerial photo ( white sand coverage) KAJ Development maybe already spend
RM100 million...No wonder Politician is so interested. Can sell project to another Party"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 2:09 PM","KHURSHID","@ SinGor
WAIT a COUPLE of weeks or so, dps will be opening on uppercap.
let babies cry, there are 2 BABIES in this forum, which pretends to be negative,infact bothh babiess are super bullish on DPS.
My both babies are very entertaining ..lolzzzzz"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 4:20 PM","OVH TP1.6 AWANG BRO Insider News","see la few year trend..nocapital gain, no dividend, just have lousy management and those still believe this company can fly stupiddd investor"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 4:21 PM","OVH TP1.6 AWANG BRO Insider News","why buy company with no growth? thr are so many other counter which making more n more money..90% ppl are losing in stock market seems true"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 4:27 PM","OVH TP1.6 AWANG BRO Insider News","see back the forum comment here..those ppl keep shouting smthg coming blabla..new investor coming blabla..new JV blabla..but now? Nth but just share price drop..hahahahahha"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 5:20 PM","KazanYasen","Most useless counter in KLSE...what is growth pockets money for Peter's family only."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 5:49 PM","JJchan","17 mil at 13cents was collected-----deep pocket"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 6:56 PM","KHURSHID","LATEST UPDATES
GOT THIRD BABY NOW. LOLZZZZ"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 7:40 PM","dmksn","Last min sell off? Pity contra who lost their underwear. Today market sentiment not good, but price closed flat not red, quite steady. 0.130 buying and selling like hot cake today, next week good show."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 18, 2020 9:03 PM","Teh Diven","Next week got tiger show"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 19, 2020 7:17 AM","Shark_Fins","Next week Christmas edy. All take money loo. Long holidayyy"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 19, 2020 9:49 AM","JJchan","CMCO shopping also difficult. Maybe go Overseas and get 10 days lock-up in Hotel just for fun"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 19, 2020 12:41 PM","Hein","First target price 0.30 , second 0.50"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 19, 2020 2:50 PM","JJchan","back to Melaka again. Melaka Gateway is getting Hot. Another Group representing Chinese side
wants to talk to State Gov. according to my real estate agent. I guess that is the reason KAJ
Development wants to sue state Gov for terminating their project.
Back to Dps, if Dps cannot break 12.5 Monday, it has to move forward. I think my block at 12.5 should hold."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 21, 2020 8:20 AM","OVH TP1.6 AWANG BRO Insider News","lap sap stock is forever lap sap stock la..
i still saw ppl say tp1 0.3 tp2 0.5..kepala rosak ke??"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 21, 2020 11:40 AM","SinGor","dpsdps lap sap stock is forever lap sap stock la..
i still saw ppl say tp1 0.3 tp2 0.5..kepala rosak ke??
21/12/2020 8:20 AM
""""Contra Loss, it is??"""""" Better Cut GuGu to become Eunuch...no more pains"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=398","Dec 21, 2020 2:21 PM","Hein","Someone lose until go crazy , pity man"
